Date(yyyy-mm-dd),City,Country,LonCenter,LatCenter,BoundingCoordinates,Median,Q1,Q3,Mean,Baseline_Median,Baseline_Q1,Baseline_Q3,Baseline_Mean,NumGoodSamples,NumTotalSamples
22/07/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.001,2.11,3.846,3.173,3.594,2.668,4.445,3.745,163,554
23/07/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.001,2.091,3.749,3.154,3.552,2.632,4.4,3.697,154,561
24/07/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.001,2.091,3.749,3.154,3.577,2.702,4.46,3.752,154,548
25/07/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.053,1.948,3.749,3.193,3.627,2.737,4.573,3.828,126,550
26/07/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.053,1.948,3.749,3.193,3.619,2.72,4.527,3.799,126,507
27/07/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.979,1.948,3.524,3.019,3.619,2.799,4.508,3.808,143,527
28/07/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.071,1.995,3.856,3.164,3.538,2.713,4.501,3.751,151,520
29/07/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.174,2.11,4.101,3.341,3.573,2.748,4.632,3.786,168,514
30/07/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.199,2.225,4.182,3.397,3.487,2.617,4.454,3.673,169,527
31/07/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.199,2.245,4.182,3.401,3.482,2.606,4.437,3.641,173,506
01/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.382,2.028,4.665,3.581,3.488,2.593,4.507,3.655,151,517
02/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.233,2.346,3.949,3.301,3.402,2.564,4.294,3.545,162,506
03/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.327,2.356,4.083,3.469,3.464,2.584,4.338,3.599,160,522
04/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.327,2.54,3.949,3.459,3.404,2.584,4.209,3.569,169,516
05/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.34,2.596,4.012,3.534,3.37,2.532,4.186,3.541,189,518
06/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.435,2.647,4.211,3.689,3.345,2.495,4.199,3.534,201,522
07/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.327,2.347,4.101,3.51,3.309,2.45,4.071,3.487,225,511
08/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.327,2.347,4.101,3.51,3.246,2.418,4.044,3.407,225,519
09/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.539,2.683,4.665,3.84,3.276,2.495,4.198,3.49,254,508
10/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.539,2.683,4.665,3.84,3.276,2.495,4.235,3.509,254,556
11/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.762,2.818,5.007,3.987,3.302,2.506,4.378,3.542,266,556
12/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.715,2.733,5.007,3.932,3.324,2.542,4.38,3.541,278,573
13/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.595,2.727,4.869,3.856,3.221,2.514,4.255,3.469,263,566
14/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.595,2.706,4.773,3.838,3.213,2.501,4.265,3.487,277,558
15/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.595,2.706,4.821,3.83,3.246,2.479,4.366,3.501,281,573
16/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.604,2.727,4.773,3.833,3.251,2.482,4.319,3.492,302,551
17/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.888,2.761,5.138,4.018,3.385,2.542,4.484,3.584,272,563
18/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.69,2.683,4.974,3.853,3.362,2.527,4.486,3.584,276,551
19/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.789,2.683,5.042,3.913,3.391,2.543,4.475,3.601,267,567
20/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.783,2.727,5.107,3.981,3.455,2.551,4.536,3.652,268,562
21/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.783,2.683,5.107,3.94,3.508,2.577,4.581,3.687,275,564
22/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.902,2.839,5.216,4.083,3.597,2.629,4.736,3.785,251,564
23/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.902,2.839,5.216,4.083,3.63,2.647,4.829,3.832,251,552
24/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.688,2.619,4.965,3.854,3.551,2.583,4.712,3.75,222,558
25/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.365,2.539,4.585,3.686,3.44,2.559,4.645,3.744,244,545
26/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.199,2.412,4.258,3.465,3.387,2.517,4.581,3.701,205,549
27/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.22,2.432,4.249,3.468,3.388,2.519,4.643,3.755,183,507
28/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.276,2.458,4.448,3.539,3.524,2.588,4.773,3.875,184,526
29/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.322,2.536,4.526,3.638,3.543,2.626,4.763,3.886,171,521
30/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.363,2.539,4.585,3.763,3.551,2.662,4.903,3.973,182,512
31/08/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.321,2.536,4.585,3.745,3.544,2.696,4.896,3.983,169,527
01/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.32,2.536,4.585,3.723,3.692,2.722,4.911,4.055,189,505
02/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.601,2.566,5.037,3.915,3.764,2.76,4.987,4.107,166,516
03/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.276,2.617,4.506,3.715,3.685,2.782,5.009,4.134,178,508
04/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.131,2.468,4.336,3.517,3.743,2.762,5.001,4.166,149,523
05/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.187,2.708,4.267,3.554,3.764,2.814,5.082,4.202,130,516
06/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.298,2.721,4.506,3.796,3.78,2.837,5.04,4.212,156,522
07/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.298,2.721,4.506,3.796,3.788,2.857,4.993,4.182,156,522
08/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.444,2.841,4.662,3.906,3.721,2.84,4.956,4.149,182,510
09/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.776,2.89,5.486,4.208,3.804,2.833,4.984,4.136,160,517
10/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.992,3.144,5.432,4.317,3.87,2.915,5.011,4.193,187,506
11/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.992,3.144,5.432,4.317,3.853,2.89,5.022,4.171,187,554
12/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.148,3.217,5.616,4.478,3.887,2.918,5.059,4.171,214,557
13/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.182,3.298,5.748,4.663,3.97,2.949,5.093,4.279,238,572
14/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.148,3.231,5.711,4.621,3.93,2.924,5.052,4.235,219,566
15/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.238,3.346,5.878,4.781,3.968,2.925,5.145,4.299,238,555
16/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.262,3.468,6.004,4.892,3.739,2.901,4.969,4.161,218,569
17/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.217,3.444,5.913,4.809,3.604,2.802,4.807,4.045,238,547
18/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.649,3.92,6.178,5.259,3.739,2.828,4.745,4.031,208,554
19/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.786,3.961,6.191,5.236,3.816,2.924,4.812,4.061,238,541
20/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.866,3.992,6.207,5.32,3.755,2.868,4.753,4.045,227,559
21/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.786,3.992,6.108,5.18,3.726,2.882,4.793,4.062,211,553
22/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.788,3.992,6.191,5.362,3.657,2.847,4.885,4.1,240,558
23/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.786,4.022,6.191,5.394,3.689,2.88,4.934,4.134,214,561
24/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.661,3.953,6.039,5.278,3.782,2.85,5.241,4.296,240,549
25/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.811,3.961,6.439,5.438,3.82,2.839,5.24,4.26,213,556
26/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.606,3.725,6.078,5.227,3.897,2.908,5.356,4.36,241,542
27/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.496,3.664,5.931,5.224,3.85,2.868,5.322,4.381,203,543
28/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.434,3.624,5.844,5.01,3.801,2.805,5.222,4.267,170,502
29/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.496,3.664,5.931,5.272,3.827,2.847,5.171,4.333,202,519
30/09/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.301,3.624,5.727,5.132,3.788,2.955,5.131,4.303,175,511
01/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.53,3.664,5.931,5.427,3.916,3.014,5.261,4.441,200,503
02/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.788,3.676,6.039,5.599,4.029,3.075,5.333,4.451,180,515
03/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.866,3.725,6.816,5.741,4.238,3.201,5.635,4.658,200,493
04/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.801,3.676,7.165,5.937,4.267,3.221,5.727,4.706,170,505
05/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.188,3.837,6.953,5.885,4.35,3.302,5.792,4.801,200,491
06/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.471,3.823,7.104,6.017,4.397,3.319,5.81,4.829,190,505
07/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.801,3.676,6.568,5.579,4.366,3.382,5.757,4.841,172,503
08/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.07,3.715,6.953,5.851,4.484,3.457,5.918,4.991,202,508
09/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.471,3.764,7.151,6.057,4.459,3.419,5.87,4.944,176,513
10/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.328,3.764,7.151,5.99,4.546,3.486,6.116,5.136,201,500
11/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.767,4.24,7.599,6.523,4.598,3.589,6.159,5.176,173,509
12/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.655,4.362,7.247,6.32,4.606,3.635,6.056,5.165,201,496
13/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.655,4.362,7.247,6.32,4.662,3.674,6.21,5.252,201,544
14/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.248,4.197,6.688,5.828,4.672,3.668,6.118,5.213,209,545
15/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.388,4.24,6.953,5.906,4.845,3.723,6.304,5.343,241,565
16/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.328,4.197,6.638,5.707,4.905,3.754,6.428,5.378,216,555
17/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.34,4.197,6.679,5.767,5.11,3.958,6.648,5.632,241,549
18/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.067,4.175,6.474,5.657,4.968,3.869,6.439,5.55,221,560
19/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.035,3.987,6.37,5.544,4.867,3.799,6.385,5.504,241,539
20/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.821,3.81,6.37,5.499,4.822,3.684,6.245,5.421,211,551
21/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.791,3.648,6.198,5.299,4.823,3.633,6.314,5.388,226,539
22/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.811,3.804,6.336,5.467,4.882,3.724,6.425,5.507,215,553
23/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.801,3.751,6.134,5.182,4.915,3.84,6.381,5.417,185,549
24/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.801,3.735,6.09,5.142,4.951,3.873,6.437,5.484,196,551
25/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.801,3.745,6.075,5.125,4.888,3.876,6.177,5.35,171,554
26/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.801,3.745,6.075,5.125,4.944,3.872,6.23,5.483,171,541
27/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.505,3.553,5.487,4.908,4.91,3.901,6.136,5.489,143,550
28/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.446,3.648,5.388,4.882,4.835,3.892,6.109,5.423,150,537
29/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.368,3.735,5.469,4.992,5.002,3.988,6.218,5.58,110,543
30/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.179,3.648,5.177,4.602,4.938,3.93,6.249,5.523,78,502
31/10/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.325,3.648,5.281,4.841,5.084,4.007,6.714,5.715,100,522
01/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.955,3.553,4.853,4.439,4.979,3.96,6.607,5.641,75,514
02/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.902,3.458,4.717,4.356,5.098,3.998,6.699,5.7,83,509
03/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.833,3.553,4.653,4.398,5.268,4.051,7.098,5.866,63,520
04/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.833,3.553,4.653,4.419,5.584,4.238,7.346,6.145,65,500
05/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.232,3.458,5.343,4.901,5.775,4.407,7.617,6.36,50,512
06/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.179,3.048,5.343,4.743,5.676,4.339,7.598,6.259,52,498
07/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.179,3.048,5.343,4.743,6.053,4.611,7.976,6.498,52,511
08/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.179,3.458,5.343,4.973,5.953,4.557,7.901,6.515,41,509
09/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.323,3.458,5.343,4.975,5.87,4.619,7.639,6.479,48,513
10/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.323,3.458,5.343,4.975,5.691,4.521,7.217,6.152,48,517
11/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.145,3.81,7.919,6.205,5.703,4.589,7.376,6.293,73,505
12/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.325,3.842,8.677,6.602,5.933,4.706,7.837,6.532,66,512
13/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.751,4.23,6.953,5.891,6.036,4.774,7.802,6.609,95,498
14/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.751,4.23,6.953,5.891,6.045,4.788,7.754,6.619,95,546
15/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.118,4.214,6.109,5.449,5.905,4.733,7.48,6.476,111,550
16/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.558,4.234,6.951,6.233,5.963,4.71,7.775,6.619,142,570
17/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.67,4.284,6.951,6.349,6.019,4.82,7.707,6.665,134,562
18/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.843,4.365,7.503,6.94,6.242,4.821,7.732,6.848,162,555
19/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.843,4.358,7.503,6.946,6.215,4.794,7.755,6.888,160,563
20/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.702,4.292,7.351,6.67,6.208,4.796,7.722,6.869,181,544
21/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.751,4.358,7.411,6.723,6.227,4.852,7.773,6.891,179,557
22/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.521,4.409,7.137,6.495,6.131,4.791,7.7,6.763,208,544
23/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.521,4.409,7.137,6.495,6.167,4.825,7.79,6.895,208,557
24/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.485,4.365,6.951,6.392,6.217,4.8,7.795,6.961,212,554
25/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.628,4.436,7.457,6.821,6.334,4.839,8.107,7.099,242,556
26/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.519,4.377,6.953,6.711,6.373,4.748,8.002,7.05,217,557
27/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.702,4.477,7.525,7.075,6.312,4.875,8.241,7.309,240,546
28/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.628,4.581,9,7.505,6.144,4.773,8.327,7.212,211,553
29/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.032,4.793,10.145,7.923,6.2,4.775,8.9,7.412,239,540
30/11/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.546,5.211,11.083,8.668,6.546,4.848,9.097,7.631,201,543
01/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.442,5.068,10.558,8.309,6.554,4.831,9.16,7.652,170,500
02/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.546,5.204,11.083,8.692,6.667,4.818,9.534,7.765,201,520
03/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.338,5.068,10.558,8.409,6.603,4.766,9.366,7.686,173,514
04/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.338,5.068,10.558,8.409,6.473,4.742,9.16,7.54,173,510
05/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.348,5.394,11.083,8.886,6.641,4.662,9.222,7.612,152,518
06/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.348,5.394,11.083,8.886,6.669,4.68,9.456,7.714,152,497
07/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],9.737,6.525,12.452,10.184,6.832,4.989,9.657,7.971,123,510
08/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],9.075,6.066,11.311,9.568,7.094,4.955,9.797,8.007,142,495
09/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],9.499,7.202,11.784,10.212,7.237,5.201,9.863,8.123,131,507
10/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.586,5.574,11.083,9.053,7.215,5.267,9.897,8.175,112,505
11/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.581,5.672,11.083,8.914,7.256,5.283,10.031,8.193,140,511
12/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.348,5.561,10.603,8.533,6.802,4.899,9.651,7.756,117,512
13/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.49,5.672,11.083,9.016,6.965,4.932,9.964,8.087,142,500
14/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.281,5.55,10.583,8.74,6.632,4.955,9.716,7.878,114,507
15/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.031,5.397,9.233,7.968,6.686,4.958,9.456,7.77,141,495
16/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.031,5.397,9.233,7.968,6.64,5.018,9.454,7.773,141,543
17/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.85,5.395,8.935,8.028,6.457,4.961,9.31,7.748,124,544
18/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.031,5.397,9.769,8.608,6.302,4.953,9.105,7.697,155,563
19/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.031,5.397,9.769,8.608,6.523,5.041,9.51,7.841,155,555
20/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.031,5.397,9.769,8.608,6.654,5.178,9.529,7.904,155,553
21/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.031,5.397,9.769,8.608,6.558,5.086,9.352,7.842,155,563
22/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.052,5.397,9.717,8.509,6.829,5.177,9.464,7.958,176,544
23/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.052,5.395,9.858,8.73,6.698,5.133,9.332,7.913,157,557
24/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.305,5.441,10.703,9.091,6.742,5.135,9.763,8.098,171,544
25/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.699,5.931,11.756,9.627,6.831,5.259,9.99,8.189,160,557
26/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.756,5.805,13.138,9.825,6.877,5.225,10.226,8.302,132,556
27/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.167,5.805,13.138,9.878,7.359,5.332,10.388,8.42,137,562
28/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.376,5.797,11.756,9.511,7.274,5.323,9.98,8.255,112,566
29/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.376,5.624,10.509,9.2,7.317,5.076,9.751,8.209,137,553
30/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],9.074,6.414,13.978,10.579,7.562,5.16,10.399,8.335,110,559
31/12/2017,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.421,5.771,10.559,9.212,7.49,5.137,10.037,8.286,137,547
